KAI8046925.1	41094a81d79feacf4148d3f32e745307	158	Pfam	PF06747	CHCH domain	61	97	4.0E-8	T	16-11-2022	IPR010625	CHCH
KAI8035017.1	fc03aa174339556cc25d36239486dff0	48	Pfam	PF14960	ATP synthase regulation	1	47	2.1E-23	T	16-11-2022	IPR009125	ATP synthase membrane subunit K
KAI8038580.1	49d162483c31c6dd13ee6557d30b00de	294	Pfam	PF00089	Trypsin	28	251	1.2E-56	T	16-11-2022	IPR001254	Serine proteases, trypsin domain
KAI8044236.1	dae8d554e359c91b5601370305b07fe5	87	Pfam	PF01165	Ribosomal protein S21	10	62	3.0E-13	T	16-11-2022	IPR001911	Ribosomal protein S21
KAI8043232.1	b0e9227aa526ddea415ee15d15cf2a1c	143	Pfam	PF01016	Ribosomal L27 protein	27	96	5.6E-20	T	16-11-2022	IPR001684	Ribosomal protein L27
KAI8038747.1	30b2fb8e62d3bc78e283fe5387d39c32	1367	Pfam	PF15911	WD domain, G-beta repeat	516	572	1.8E-21	T	16-11-2022	IPR039468	WDR19, WD40 repeat
KAI8038747.1	30b2fb8e62d3bc78e283fe5387d39c32	1367	Pfam	PF12894	Anaphase-promoting complex subunit 4 WD40 domain	280	345	1.2E-6	T	16-11-2022	IPR024977	Anaphase-promoting complex subunit 4, WD40 domain
KAI8036383.1	a84571cf1d70ea74c5b7333dcbdf8f6f	369	Pfam	PF00083	Sugar (and other) transporter	262	342	5.5E-20	T	16-11-2022	IPR005828	Major facilitator,  sugar transporter-like
KAI8036383.1	a84571cf1d70ea74c5b7333dcbdf8f6f	369	Pfam	PF00083	Sugar (and other) transporter	134	253	1.0E-15	T	16-11-2022	IPR005828	Major facilitator,  sugar transporter-like
KAI8046857.1	a282b5638cbcd3690af4b1dd8c266623	177	Pfam	PF08395	7tm Chemosensory receptor	2	171	5.5E-33	T	16-11-2022	IPR013604	7TM chemoreceptor
KAI8046556.1	94461315122ffd64a2f3ef920b19b82d	118	Pfam	PF15136	Uncharacterised protein family UPF0449	4	106	1.3E-12	T	16-11-2022	IPR028227	Uncharacterised protein family UPF0449
KAI8040008.1	26f5af0c3b378e9cbf1f66b609b2bd6a	275	Pfam	PF00188	Cysteine-rich secretory protein family	68	224	1.1E-15	T	16-11-2022	IPR014044	CAP domain
KAI8045511.1	8d1616922c3daa9f08858e0c34ee48a9	435	Pfam	PF00415	Regulator of chromosome condensation (RCC1) repeat	194	243	1.0E-11	T	16-11-2022	IPR000408	Regulator of chromosome condensation, RCC1
KAI8046412.1	17e436bcd93b0e01a88eca841128eb37	179	Pfam	PF00337	Galactoside-binding lectin	7	169	2.2E-16	T	16-11-2022	IPR001079	Galectin, carbohydrate recognition domain
KAI8035844.1	1f0fd7a76ffe9cf921538683ea3957c1	360	Pfam	PF05148	Hypothetical methyltransferase	144	360	8.1E-74	T	16-11-2022	IPR007823	Ribosomal RNA processing protein 8
KAI8041619.1	0a62a908406764ca6f10deacce2af9e9	84	Pfam	PF00887	Acyl CoA binding protein	3	74	2.3E-24	T	16-11-2022	IPR000582	Acyl-CoA-binding protein, ACBP
KAI8035100.1	cd069174d72c79aa9242153205c0a497	327	Pfam	PF13469	Sulfotransferase family	171	268	1.9E-6	T	16-11-2022	-	-
KAI8037571.1	2ea211d198463555aa6de526d73a5701	940	Pfam	PF03359	Guanylate-kinase-associated protein (GKAP) protein	593	746	2.2E-14	T	16-11-2022	IPR005026	SAPAP family
KAI8036206.1	8570d739b3901acc4a76534e7279f769	324	Pfam	PF01762	Galactosyltransferase	90	280	4.4E-56	T	16-11-2022	IPR002659	Glycosyl transferase, family 31
KAI8037730.1	f8f345de7605c3b3054d5ad0448bb313	144	Pfam	PF01534	Frizzled/Smoothened family membrane region	1	141	1.3E-52	T	16-11-2022	IPR000539	Frizzled/Smoothened, transmembrane domain
KAI8036764.1	c7aa15114fb90c151eae64c1cfe5b369	1026	Pfam	PF02932	Neurotransmitter-gated ion-channel transmembrane region	616	1018	1.1E-14	T	16-11-2022	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain
KAI8036764.1	c7aa15114fb90c151eae64c1cfe5b369	1026	Pfam	PF02931	Neurotransmitter-gated ion-channel ligand binding domain	365	542	1.7E-31	T	16-11-2022	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain
KAI8034151.1	314916271fb68505d9b7d93bcb8abfbf	277	Pfam	PF03015	Male sterility protein	133	225	4.0E-24	T	16-11-2022	IPR033640	Fatty acyl-CoA reductase, C-terminal
KAI8034151.1	314916271fb68505d9b7d93bcb8abfbf	277	Pfam	PF07993	Male sterility protein	11	58	3.5E-6	T	16-11-2022	IPR013120	Fatty acyl-coenzyme A reductase, NAD-binding domain
KAI8034992.1	b25af69652c838a890dc14e31b60ed55	1847	Pfam	PF07001	BAT2 N-terminus	1	179	7.1E-49	T	16-11-2022	IPR009738	BAT2, N-terminal
KAI8040711.1	9971a7c241e80aa54f0f6a93d24423e3	582	Pfam	PF00258	Flavodoxin	5	132	8.2E-33	T	16-11-2022	IPR008254	Flavodoxin/nitric oxide synthase
KAI8040711.1	9971a7c241e80aa54f0f6a93d24423e3	582	Pfam	PF00667	FAD binding domain	197	412	4.4E-28	T	16-11-2022	IPR003097	Sulfite reductase [NADPH] flavoprotein alpha-component-like, FAD-binding
KAI8040711.1	9971a7c241e80aa54f0f6a93d24423e3	582	Pfam	PF00175	Oxidoreductase NAD-binding domain	443	553	9.3E-14	T	16-11-2022	IPR001433	Oxidoreductase FAD/NAD(P)-binding
KAI8039392.1	6fa6d7b86072c6530399571008d7c39e	3652	Pfam	PF07679	Immunoglobulin I-set domain	1816	1907	1.7E-15	T	16-11-2022	IPR013098	Immunoglobulin I-set
KAI8039392.1	6fa6d7b86072c6530399571008d7c39e	3652	Pfam	PF07679	Immunoglobulin I-set domain	1703	1791	1.7E-20	T	16-11-2022	IPR013098	Immunoglobulin I-set
KAI8039392.1	6fa6d7b86072c6530399571008d7c39e	3652	Pfam	PF07679	Immunoglobulin I-set domain	1396	1484	7.5E-20	T	16-11-2022	IPR013098	Immunoglobulin I-set
KAI8039392.1	6fa6d7b86072c6530399571008d7c39e	3652	Pfam	PF07679	Immunoglobulin I-set domain	2243	2330	9.8E-17	T	16-11-2022	IPR013098	Immunoglobulin I-set
KAI8039392.1	6fa6d7b86072c6530399571008d7c39e	3652	Pfam	PF07679	Immunoglobulin I-set domain	3554	3643	5.2E-20	T	16-11-2022	IPR013098	Immunoglobulin I-set
KAI8039392.1	6fa6d7b86072c6530399571008d7c39e	3652	Pfam	PF07679	Immunoglobulin I-set domain	2147	2236	1.2E-11	T	16-11-2022	IPR013098	Immunoglobulin I-set
KAI8039392.1	6fa6d7b86072c6530399571008d7c39e	3652	Pfam	PF07679	Immunoglobulin I-set domain	1594	1680	8.9E-14	T	16-11-2022	IPR013098	Immunoglobulin I-set
KAI8039392.1	6fa6d7b86072c6530399571008d7c39e	3652	Pfam	PF07679	Immunoglobulin I-set domain	1932	2020	3.6E-16	T	16-11-2022	IPR013098	Immunoglobulin I-set
KAI8039392.1	6fa6d7b86072c6530399571008d7c39e	3652	Pfam	PF07679	Immunoglobulin I-set domain	1496	1585	5.2E-19	T	16-11-2022	IPR013098	Immunoglobulin I-set
KAI8036268.1	9981116033d36196c01df056bbdd4857	313	Pfam	PF15882	Domain of unknown function (DUF4735)	141	279	1.7E-16	T	16-11-2022	IPR031751	Protein of unknown function DUF4735
KAI8034123.1	7dd6e0b27d4f7bc86c240fad303674c4	279	Pfam	PF07084	Thyroid hormone-inducible hepatic protein Spot 14	205	277	1.5E-7	T	16-11-2022	IPR009786	Spot 14 family
KAI8034123.1	7dd6e0b27d4f7bc86c240fad303674c4	279	Pfam	PF07084	Thyroid hormone-inducible hepatic protein Spot 14	27	152	5.1E-11	T	16-11-2022	IPR009786	Spot 14 family
KAI8034939.1	765c6858d8a34181a347bdaff532b324	1041	Pfam	PF01534	Frizzled/Smoothened family membrane region	248	571	5.4E-91	T	16-11-2022	IPR000539	Frizzled/Smoothened, transmembrane domain
KAI8034939.1	765c6858d8a34181a347bdaff532b324	1041	Pfam	PF01392	Fz domain	108	198	3.2E-9	T	16-11-2022	IPR020067	Frizzled domain
KAI8038693.1	c62b6596d5bae674b7475ba63d4af519	912	Pfam	PF06588	Muskelin N-terminus	104	300	4.1E-97	T	16-11-2022	IPR010565	Muskelin, N-terminal
KAI8038693.1	c62b6596d5bae674b7475ba63d4af519	912	Pfam	PF13415	Galactose oxidase, central domain	371	420	5.6E-10	T	16-11-2022	-	-
KAI8037059.1	ce62e88bcd9df6bbbaa58a1aedcf39c1	147	Pfam	PF02792	Mago nashi protein	6	147	8.3E-76	T	16-11-2022	IPR004023	Mago nashi protein
KAI8038427.1	afffcb782942311dec93faeffffaf257	365	Pfam	PF18084	ARTD15 N-terminal domain	60	139	3.3E-17	T	16-11-2022	IPR041400	PARP16 N-terminal domain
KAI8046607.1	b74021b54b03457ac0c7b7c56f1f9c57	1162	Pfam	PF01399	PCI domain	425	497	2.0E-10	T	16-11-2022	IPR000717	Proteasome component (PCI) domain
KAI8034688.1	af54ae7203c6482ae2760b93c8626c16	297	Pfam	PF02932	Neurotransmitter-gated ion-channel transmembrane region	221	282	8.3E-22	T	16-11-2022	IPR006029	Neurotransmitter-gated ion-channel transmembrane domain
KAI8034688.1	af54ae7203c6482ae2760b93c8626c16	297	Pfam	PF02931	Neurotransmitter-gated ion-channel ligand binding domain	53	159	2.6E-33	T	16-11-2022	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain
KAI8034688.1	af54ae7203c6482ae2760b93c8626c16	297	Pfam	PF02931	Neurotransmitter-gated ion-channel ligand binding domain	165	214	3.4E-7	T	16-11-2022	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain
KAI8039473.1	ad58b70d0212b170a6ac2c024526cf93	472	Pfam	PF14839	DOR family	114	431	5.2E-73	T	16-11-2022	IPR029431	Tumour protein p53-inducible nuclear protein
KAI8041781.1	ad58b70d0212b170a6ac2c024526cf93	472	Pfam	PF14839	DOR family	114	431	5.2E-73	T	16-11-2022	IPR029431	Tumour protein p53-inducible nuclear protein
KAI8041760.1	7316119b72ecca41453111cf01344906	391	Pfam	PF07776	Zinc-finger associated domain (zf-AD)	67	139	2.6E-15	T	16-11-2022	IPR012934	Zinc finger, AD-type
KAI8041760.1	7316119b72ecca41453111cf01344906	391	Pfam	PF13465	Zinc-finger double domain	294	318	2.4E-10	T	16-11-2022	-	-
KAI8041760.1	7316119b72ecca41453111cf01344906	391	Pfam	PF00096	Zinc finger, C2H2 type	144	162	0.0053	T	16-11-2022	IPR013087	Zinc finger C2H2-type
KAI8041760.1	7316119b72ecca41453111cf01344906	391	Pfam	PF00096	Zinc finger, C2H2 type	196	218	0.0056	T	16-11-2022	IPR013087	Zinc finger C2H2-type
KAI8041760.1	7316119b72ecca41453111cf01344906	391	Pfam	PF00096	Zinc finger, C2H2 type	364	385	4.9E-5	T	16-11-2022	IPR013087	Zinc finger C2H2-type
KAI8041760.1	7316119b72ecca41453111cf01344906	391	Pfam	PF00096	Zinc finger, C2H2 type	252	274	2.5E-4	T	16-11-2022	IPR013087	Zinc finger C2H2-type
KAI8041760.1	7316119b72ecca41453111cf01344906	391	Pfam	PF00096	Zinc finger, C2H2 type	224	246	1.8E-5	T	16-11-2022	IPR013087	Zinc finger C2H2-type
KAI8041760.1	7316119b72ecca41453111cf01344906	391	Pfam	PF00096	Zinc finger, C2H2 type	168	190	5.9E-5	T	16-11-2022	IPR013087	Zinc finger C2H2-type
KAI8041962.1	7c70dcc121a5ffe8f9c1f6e6d3b744f5	146	Pfam	PF02244	Carboxypeptidase activation peptide	67	137	1.9E-17	T	16-11-2022	IPR003146	Carboxypeptidase, activation peptide
KAI8034150.1	71a482f31bda8d5d19b3b8b2f0ff8011	223	Pfam	PF00043	Glutathione S-transferase, C-terminal domain	140	196	2.0E-8	T	16-11-2022	IPR004046	Glutathione S-transferase, C-terminal
KAI8034150.1	71a482f31bda8d5d19b3b8b2f0ff8011	223	Pfam	PF13417	Glutathione S-transferase, N-terminal domain	6	82	2.8E-14	T	16-11-2022	IPR004045	Glutathione S-transferase, N-terminal
KAI8044731.1	c1e941d6aa68552d0aa2adca8c40d9ca	629	Pfam	PF00128	Alpha amylase, catalytic domain	231	353	3.4E-9	T	16-11-2022	IPR006047	Glycosyl hydrolase, family 13, catalytic domain
KAI8044731.1	c1e941d6aa68552d0aa2adca8c40d9ca	629	Pfam	PF16028	Solute carrier family 3 member 2 N-terminus	109	187	1.4E-34	T	16-11-2022	IPR031984	Solute carrier family 3 member 2, N-terminal domain
KAI8045249.1	96f618ada69cdb2964ef8e75654d948a	486	Pfam	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	130	191	5.1E-15	T	16-11-2022	IPR000504	RNA recognition motif domain
KAI8045249.1	96f618ada69cdb2964ef8e75654d948a	486	Pfam	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	39	103	1.8E-14	T	16-11-2022	IPR000504	RNA recognition motif domain
KAI8038701.1	f43e13ae9a57a86722b0add0fed7fe56	117	Pfam	PF15879	NADH-ubiquinone oxidoreductase MWFE subunit	2	55	3.7E-13	T	16-11-2022	IPR017384	NADH dehydrogenase [ubiquinone] (complex I), alpha subcomplex subunit 1
KAI8043962.1	49befac190f2c58d4199b52039b5bb35	265	Pfam	PF16030	Serine protease gd N-terminus	3	54	1.1E-9	T	16-11-2022	IPR031986	Serine protease gd, N-terminal domain
KAI8043962.1	49befac190f2c58d4199b52039b5bb35	265	Pfam	PF00089	Trypsin	118	258	6.0E-24	T	16-11-2022	IPR001254	Serine proteases, trypsin domain
KAI8045618.1	2b36aafd82514179bcbc0cdaf0a7a99c	337	Pfam	PF01979	Amidohydrolase family	71	204	1.4E-13	T	16-11-2022	IPR006680	Amidohydrolase-related
KAI8045360.1	efa97bf656418c92ece28df81206c085	131	Pfam	PF09360	Iron-binding zinc finger CDGSH type	86	113	1.4E-9	T	16-11-2022	IPR018967	Iron-binding zinc finger, CDGSH type
KAI8045360.1	efa97bf656418c92ece28df81206c085	131	Pfam	PF10660	Iron-containing outer mitochondrial membrane protein N-terminus	1	64	4.7E-31	T	16-11-2022	IPR019610	Iron sulphur domain-containing, mitoNEET, N-terminal
KAI8033860.1	8bdfaf68051b284b6018d7ad8be4a798	582	Pfam	PF01697	Glycosyltransferase family 92	263	539	1.4E-52	T	16-11-2022	IPR008166	Glycosyltransferase family 92
KAI8040609.1	2a4677739566b62e69f93017e1d0d50a	894	Pfam	PF00096	Zinc finger, C2H2 type	709	731	5.7E-6	T	16-11-2022	IPR013087	Zinc finger C2H2-type
KAI8040609.1	2a4677739566b62e69f93017e1d0d50a	894	Pfam	PF00096	Zinc finger, C2H2 type	737	759	7.6E-6	T	16-11-2022	IPR013087	Zinc finger C2H2-type
KAI8040609.1	2a4677739566b62e69f93017e1d0d50a	894	Pfam	PF00096	Zinc finger, C2H2 type	765	787	0.0047	T	16-11-2022	IPR013087	Zinc finger C2H2-type
KAI8040609.1	2a4677739566b62e69f93017e1d0d50a	894	Pfam	PF00096	Zinc finger, C2H2 type	673	696	0.0094	T	16-11-2022	IPR013087	Zinc finger C2H2-type
KAI8039310.1	efc963e8cb4b3ad0e15f9766b60ba521	447	Pfam	PF00450	Serine carboxypeptidase	30	444	1.1E-81	T	16-11-2022	IPR001563	Peptidase S10, serine carboxypeptidase
KAI8044339.1	746c9dcd55f440ad9fd049adbcc0bcb9	214	Pfam	PF07898	Protein of unknown function (DUF1676)	65	150	1.5E-11	T	16-11-2022	IPR012464	Protein of unknown function DUF1676
KAI8044575.1	608c7dee805f7f1bdaa3d4a973674744	790	Pfam	PF00261	Tropomyosin	406	541	2.9E-41	T	16-11-2022	IPR000533	Tropomyosin
KAI8044575.1	608c7dee805f7f1bdaa3d4a973674744	790	Pfam	PF12718	Tropomyosin like	7	81	3.3E-10	T	16-11-2022	IPR000533	Tropomyosin
KAI8041518.1	fb2e781a8bdc06b07a36e66fc6f4aa7c	516	Pfam	PF00001	7 transmembrane receptor (rhodopsin family)	127	386	2.9E-52	T	16-11-2022	IPR000276	G protein-coupled receptor, rhodopsin-like
KAI8039761.1	fab5d5cf34e8178636e8d1be24a932e4	112	Pfam	PF03259	Roadblock/LC7 domain	16	105	4.0E-13	T	16-11-2022	IPR004942	Roadblock/LAMTOR2 domain
KAI8046184.1	52d0e4562e409122e890bf14a661aac1	913	Pfam	PF15866	Domain of unknown function (DUF4729)	682	892	8.0E-31	T	16-11-2022	IPR031732	Protein of unknown function DUF4729
KAI8040649.1	2afb90303c17e559580158e211773e87	294	Pfam	PF14523	Syntaxin-like protein	40	134	7.8E-26	T	16-11-2022	IPR006011	Syntaxin, N-terminal domain
KAI8040649.1	2afb90303c17e559580158e211773e87	294	Pfam	PF05739	SNARE domain	235	283	5.4E-11	T	16-11-2022	IPR000727	Target SNARE coiled-coil homology domain
KAI8033622.1	6f4fc55e052c40cf02b412f209331093	1165	Pfam	PF00041	Fibronectin type III domain	619	702	8.1E-8	T	16-11-2022	IPR003961	Fibronectin type III
KAI8033622.1	6f4fc55e052c40cf02b412f209331093	1165	Pfam	PF13927	Immunoglobulin domain	250	318	4.6E-7	T	16-11-2022	-	-
KAI8033622.1	6f4fc55e052c40cf02b412f209331093	1165	Pfam	PF13927	Immunoglobulin domain	336	408	9.3E-11	T	16-11-2022	-	-
KAI8036713.1	c416d28d216670b15a5bb1fdead20a4b	1094	Pfam	PF00010	Helix-loop-helix DNA-binding domain	267	317	3.8E-14	T	16-11-2022	IPR011598	Myc-type, basic helix-loop-helix (bHLH) domain
KAI8046318.1	945ae23c1224746210444e70d7dd5798	1174	Pfam	PF00017	SH2 domain	891	968	5.9E-14	T	16-11-2022	IPR000980	SH2 domain
KAI8046318.1	945ae23c1224746210444e70d7dd5798	1174	Pfam	PF00169	PH domain	666	756	1.8E-8	T	16-11-2022	IPR001849	Pleckstrin homology domain
KAI8046318.1	945ae23c1224746210444e70d7dd5798	1174	Pfam	PF04258	Signal peptide peptidase	98	405	3.5E-92	T	16-11-2022	IPR007369	Peptidase A22B, signal peptide peptidase
KAI8046318.1	945ae23c1224746210444e70d7dd5798	1174	Pfam	PF08916	Phenylalanine zipper	516	573	3.2E-21	T	16-11-2022	IPR015012	Phenylalanine zipper
KAI8033333.1	28d86324b4999899c83bf7a05f49e45f	586	Pfam	PF10545	Alcohol dehydrogenase transcription factor Myb/SANT-like	18	98	1.3E-18	T	16-11-2022	IPR006578	MADF domain
KAI8033333.1	28d86324b4999899c83bf7a05f49e45f	586	Pfam	PF02944	BESS motif	259	286	1.8E-8	T	16-11-2022	IPR004210	BESS motif
KAI8033333.1	28d86324b4999899c83bf7a05f49e45f	586	Pfam	PF01507	Phosphoadenosine phosphosulfate reductase family	395	535	1.1E-22	T	16-11-2022	IPR002500	Phosphoadenosine phosphosulphate reductase
KAI8045172.1	afc82f3d9f53a9700b87195768b1238a	442	Pfam	PF14854	Leucine rich adaptor protein	295	343	4.8E-7	T	16-11-2022	IPR039499	Leucine rich adaptor protein 1/25
KAI8035128.1	4e0a69bee0ad2808442f81553fa526a4	641	Pfam	PF02516	Oligosaccharyl transferase STT3 subunit	23	199	5.5E-64	T	16-11-2022	IPR003674	Oligosaccharyl transferase, STT3 subunit
KAI8035128.1	4e0a69bee0ad2808442f81553fa526a4	641	Pfam	PF02516	Oligosaccharyl transferase STT3 subunit	202	423	1.4E-45	T	16-11-2022	IPR003674	Oligosaccharyl transferase, STT3 subunit
KAI8040533.1	ed935078fa94c78ca81337455e63584b	317	Pfam	PF00089	Trypsin	74	306	3.2E-55	T	16-11-2022	IPR001254	Serine proteases, trypsin domain
KAI8042775.1	eb9e1cf6587612deece7a0cb4c17e486	806	Pfam	PF00755	Choline/Carnitine o-acyltransferase	226	765	2.2E-149	T	16-11-2022	IPR039551	Choline/carnitine acyltransferase domain
KAI8034460.1	d639488f1b6dd1bf78ddf5a2cbd160df	751	Pfam	PF05679	Chondroitin N-acetylgalactosaminyltransferase	186	736	4.6E-130	T	16-11-2022	IPR008428	Chondroitin N-acetylgalactosaminyltransferase
KAI8040454.1	ad20dc1540e4617abe030f6b39736fd2	274	Pfam	PF00379	Insect cuticle protein	159	211	8.1E-10	T	16-11-2022	IPR000618	Insect cuticle protein
KAI8044857.1	887e558cfef3628aa3320ce4a1c73aaa	101	Pfam	PF01329	Pterin 4 alpha carbinolamine dehydratase	4	95	1.3E-29	T	16-11-2022	IPR001533	Pterin 4 alpha carbinolamine dehydratase
KAI8033763.1	9a73140fab862b091a8821391ac4cd30	212	Pfam	PF00491	Arginase family	45	207	6.6E-30	T	16-11-2022	IPR006035	Ureohydrolase
KAI8040166.1	37a0a0c748830b0c14cea3c67ada8f32	208	Pfam	PF00857	Isochorismatase family	13	163	8.3E-28	T	16-11-2022	IPR000868	Isochorismatase-like
KAI8039941.1	6db5a6d17febea8deab858934d809c58	419	Pfam	PF00858	Amiloride-sensitive sodium channel	123	371	7.4E-55	T	16-11-2022	IPR001873	Epithelial sodium channel
KAI8039941.1	6db5a6d17febea8deab858934d809c58	419	Pfam	PF00858	Amiloride-sensitive sodium channel	30	114	2.8E-19	T	16-11-2022	IPR001873	Epithelial sodium channel
KAI8037426.1	ed7bafb2b49625ca6536c282adb625dd	523	Pfam	PF01302	CAP-Gly domain	15	79	1.4E-19	T	16-11-2022	IPR000938	CAP Gly-rich domain
KAI8033820.1	b062abacd553c23d3e186d80f28dd049	208	Pfam	PF02214	BTB/POZ domain	24	112	4.7E-23	T	16-11-2022	IPR003131	Potassium channel tetramerisation-type BTB domain
KAI8037351.1	91fdb04c21b68f23a23ccfd5d6b6194c	529	Pfam	PF06652	Methuselah N-terminus	5	83	2.8E-8	T	16-11-2022	IPR010596	Methuselah, N-terminal domain
KAI8036029.1	68a430ea7b219a045570eb62adf7af2e	870	Pfam	PF01061	ABC-2 type transporter	290	483	2.5E-30	T	16-11-2022	IPR013525	ABC-2 type transporter
KAI8036029.1	68a430ea7b219a045570eb62adf7af2e	870	Pfam	PF07851	TMPIT-like protein	528	832	8.9E-132	T	16-11-2022	IPR012926	Ion channel TACAN/TMEM120B
KAI8045589.1	df3211f290e33975a6d7123488c7d194	233	Pfam	PF07248	Protein of unknown function (DUF1431)	77	227	6.9E-48	T	16-11-2022	IPR006611	Protein of unknown function DUF1431, cysteine-rich, Drosophila
KAI8046202.1	411382138ac1d9f1e9e19947fef5ac8c	184	Pfam	PF13202	EF hand	69	83	0.0053	T	16-11-2022	IPR002048	EF-hand domain
KAI8039031.1	d531583daeee96a2d2e0051e8eccca16	560	Pfam	PF03031	NLI interacting factor-like phosphatase	48	200	2.0E-30	T	16-11-2022	IPR004274	FCP1 homology domain
KAI8039031.1	d531583daeee96a2d2e0051e8eccca16	560	Pfam	PF00481	Protein phosphatase 2C	299	440	9.4E-50	T	16-11-2022	IPR001932	PPM-type phosphatase domain
KAI8039031.1	d531583daeee96a2d2e0051e8eccca16	560	Pfam	PF00481	Protein phosphatase 2C	229	289	2.3E-10	T	16-11-2022	IPR001932	PPM-type phosphatase domain
KAI8045020.1	53725231a868f0f80ea433c5ad82bce8	305	Pfam	PF08336	Prolyl 4-Hydroxylase alpha-subunit, N-terminal region	64	161	6.6E-19	T	16-11-2022	IPR013547	Prolyl 4-hydroxylase alpha-subunit, N-terminal
KAI8042689.1	d9221470090bdf3e09e5729e7e139e26	614	Pfam	PF00006	ATP synthase alpha/beta family, nucleotide-binding domain	227	452	1.4E-108	T	16-11-2022	IPR000194	ATPase, F1/V1/A1 complex, alpha/beta subunit, nucleotide-binding domain
KAI8042689.1	d9221470090bdf3e09e5729e7e139e26	614	Pfam	PF02874	ATP synthase alpha/beta family, beta-barrel domain	19	81	5.1E-14	T	16-11-2022	IPR004100	ATPase, F1/V1/A1 complex, alpha/beta subunit, N-terminal domain
KAI8042689.1	d9221470090bdf3e09e5729e7e139e26	614	Pfam	PF16886	ATPsynthase alpha/beta subunit N-term extension	97	218	1.4E-42	T	16-11-2022	IPR031686	ATPsynthase alpha/beta subunit, N-terminal extension
KAI8034726.1	69cc264de7042ec967c4d6553e3f641a	1243	Pfam	PF03810	Importin-beta N-terminal domain	35	102	1.1E-10	T	16-11-2022	IPR001494	Importin-beta, N-terminal domain
KAI8034726.1	69cc264de7042ec967c4d6553e3f641a	1243	Pfam	PF19273	Exportin-5 family	320	1197	4.0E-96	T	16-11-2022	IPR045478	Exportin-5, C-terminal domain
KAI8034726.1	69cc264de7042ec967c4d6553e3f641a	1243	Pfam	PF08389	Exportin 1-like protein	117	275	2.2E-34	T	16-11-2022	IPR013598	Exportin-1/Importin-beta-like
KAI8034372.1	e9ee795096a4bb687e3b81ef685946a8	431	Pfam	PF01259	SAICAR synthetase	20	243	5.3E-53	T	16-11-2022	IPR028923	SAICAR synthetase/ADE2, N-terminal
KAI8034372.1	e9ee795096a4bb687e3b81ef685946a8	431	Pfam	PF00731	AIR carboxylase	273	409	1.6E-34	T	16-11-2022	IPR000031	PurE domain
KAI8039000.1	5002173f6bd9010c6bcd661896ddbdc6	98	Pfam	PF10433	Mono-functional DNA-alkylating methyl methanesulfonate N-term	6	91	1.2E-25	T	16-11-2022	IPR018846	Cleavage/polyadenylation specificity factor, A subunit, N-terminal
KAI8043018.1	a05a7a5e73156b0f49b369654c696e36	638	Pfam	PF01401	Angiotensin-converting enzyme	41	622	4.0E-222	T	16-11-2022	IPR001548	Peptidase M2, peptidyl-dipeptidase A
KAI8035134.1	9fb8f12a52e763e73c7c17b8f2ea475c	186	Pfam	PF01124	MAPEG family	53	181	3.3E-21	T	16-11-2022	IPR001129	Membrane-associated, eicosanoid/glutathione metabolism (MAPEG) protein
KAI8042859.1	21e66d0f9cf8418e2ddbdaf69a593858	216	Pfam	PF04083	Partial alpha/beta-hydrolase lipase region	12	57	9.0E-10	T	16-11-2022	IPR006693	Partial AB-hydrolase lipase domain
KAI8042943.1	5b5939ee367109baad00af46a418eba6	1432	Pfam	PF01751	Toprim domain	420	521	8.5E-10	T	16-11-2022	IPR006171	TOPRIM  domain
KAI8042943.1	5b5939ee367109baad00af46a418eba6	1432	Pfam	PF16898	C-terminal associated domain of TOPRIM	536	674	2.7E-45	T	16-11-2022	IPR031660	C-terminal associated domain of TOPRIM
KAI8042943.1	5b5939ee367109baad00af46a418eba6	1432	Pfam	PF00204	DNA gyrase B	249	350	6.6E-13	T	16-11-2022	IPR013506	DNA topoisomerase, type IIA, subunit B, domain 2
KAI8042943.1	5b5939ee367109baad00af46a418eba6	1432	Pfam	PF02518	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	62	162	2.2E-14	T	16-11-2022	IPR003594	Histidine kinase/HSP90-like ATPase
KAI8042943.1	5b5939ee367109baad00af46a418eba6	1432	Pfam	PF00521	DNA gyrase/topoisomerase IV, subunit A	676	1152	5.1E-135	T	16-11-2022	IPR002205	DNA topoisomerase, type IIA,  domain A
KAI8038168.1	24092dd47f342cbe416afb961a6d7c6f	168	Pfam	PF05856	ARP2/3 complex 20 kDa subunit (ARPC4)	1	166	1.4E-80	T	16-11-2022	IPR008384	Actin-related protein 2/3 complex subunit 4
KAI8033056.1	8a46cd0e0e8ea757b0215d0eb9ad5d6e	693	Pfam	PF01529	DHHC palmitoyltransferase	35	155	9.6E-35	T	16-11-2022	IPR001594	Palmitoyltransferase, DHHC domain
KAI8042495.1	a147ab63b2a11b433879e601e1cbe15e	661	Pfam	PF00076	RNA recognition motif. (a.k.a. RRM, RBD, or RNP domain)	354	421	1.2E-19	T	16-11-2022	IPR000504	RNA recognition motif domain
